brand,store,fb_link,g_link
michael hill,Warrnambool,https://www.facebook.com/MichaelHillWarrnambool/?rf=332094606871993,"https://www.google.com.au/search?source=hp&ei=fXLLXaPpGZ7Sz7sPqpSboAw&q=michael+hill+Warrnambool&oq=michael+hill+Warrnambool&gs_l=psy-ab.3...100.267..278...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjjm-ndmeblAhUe6XMBHSrKBsQQ4dUDCAY&uact=5#lrd=0x6acd4d929029d797:0x9f8d4be64a83c5d4,1,,,"
michael hill,Wagga Wagga,https://mobile.facebook.com/MichaelHillWaggaWagga/,"https://www.google.com.au/search?source=hp&ei=gHLLXZjECvjVz7sP57Ou4A8&q=michael+hill+Wagga+Wagga&oq=michael+hill+Wagga+Wagga&gs_l=psy-ab.3...114.222..236...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiYhJHfmeblAhX46nMBHeeZC_wQ4dUDCAY&uact=5#lrd=0x6b1899873e3e91af:0xcf07cb8f3a2ad444,1,,,"
michael hill,Albury Wodonga,https://www.facebook.com/MichaelHillAlbury/,"https://www.google.com.au/search?source=hp&ei=g3LLXeaiAbLD3LUPnK-v4AQ&q=michael+hill+Albury+Wodonga&oq=michael+hill+Albury+Wodonga&gs_l=psy-ab.3...109.270..281...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwim8L7gmeblAhWyIbcAHZzXC0wQ4dUDCAY&uact=5#lrd=0x6b215f6695afcad7:0xad52c14728de8857,1,,,"
michael hill,Highpoint,https://www.facebook.com/pages/Michael-Hill/958195140915685,"https://www.google.com.au/search?source=hp&ei=hXLLXZafM9Xfz7sP14Sq6Ac&q=michael+hill+Highpoint&oq=michael+hill+Highpoint&gs_l=psy-ab.3...79.160..170...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjW9erhmeblAhXV73MBHVeCCn0Q4dUDCAY&uact=5#lrd=0x6ad65dc544095bd5:0x7567b507f321ba51,1,,,"
michael hill,Werribee,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-Hill-Jeweller-1153057398060324/,"https://www.google.com.au/search?source=hp&ei=iHLLXff0KdrDz7sP0PW0wAE&q=michael+hill+Werribee&oq=michael+hill+Werribee&gs_l=psy-ab.3...68.200..212...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj32JjjmeblAhXa4XMBHdA6DRgQ4dUDCAY&uact=5#lrd=0x6ad688b17473e91b:0xfd293911333aa7d4,1,,,"
michael hill,Geelong,https://www.facebook.com/Michael-Hill-Jewellers-169837813116528/,"https://www.google.com.au/search?source=hp&ei=i3LLXazlHdHAz7sP8oGHSA&q=michael+hill+Geelong&oq=michael+hill+Geelong&gs_l=psy-ab.3...100.229..242...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjs1sPkmeblAhVR4HMBHfLAAQkQ4dUDCAY&uact=5#lrd=0x6ad4141c42344017:0xb9b39b686d9324d9,1,,,"
michael hill,Watergardens,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-Hill-Watergardens-272577436124269/,"https://www.google.com.au/search?source=hp&ei=jnLLXeWJHYXZz7sPnuEh&q=michael+hill+Watergardens&oq=michael+hill+Watergardens&gs_l=psy-ab.3...101.286..297...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjliPrlmeblAhWF7HMBHZ5wCAAQ4dUDCAY&uact=5#lrd=0x6ad65f56aaaaaaab:0x964443e8c51d9d4b,1,,,"
michael hill,Bendigo,https://www.facebook.com/pages/category/Bridal-Shop/Michael-Hill-Bendigo-250228635326333/,"https://www.google.com.au/search?source=hp&ei=kXLLXYXQD_WEmgf1koXQBA&q=michael+hill+Bendigo&oq=michael+hill+Bendigo&gs_l=psy-ab.3...96.176..189...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjF3KPnmeblAhV1guYKHXVJAUoQ4dUDCAY&uact=5#lrd=0x6ad759f2cfb31255:0x8cdd4c8eea1b29ee,1,,,"
michael hill,Sunshine Marketplace,,"https://www.google.com.au/search?source=hp&ei=k3LLXcqiL8DUz7sPp6iO2Ak&q=michael+hill+Sunshine+Marketplace&oq=michael+hill+Sunshine+Marketplace&gs_l=psy-ab.3...144.334..363...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiKuL3omeblAhVA6nMBHSeUA5sQ4dUDCAY&uact=5#lrd=0x6ad65e2c834edb5f:0x647cd33d38deb701,1,,,"
michael hill,Melbourne CBD,https://www.facebook.com/MichaelHillElizabethSt/?rf=678095832586013,
michael hill,Shepparton,https://www.facebook.com/MichaelHillShepparton/,"https://www.google.com.au/search?source=hp&ei=mXLLXZqjAo3bz7sPyfCjkAc&q=michael+hill+Shepparton&oq=michael+hill+Shepparton&gs_l=psy-ab.3...124.295..306...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwja0_7qmeblAhWN7XMBHUn4CHIQ4dUDCAY&uact=5#lrd=0x6ad883e83e14e44b:0xa2402dc6de7a6131,1,,,"
michael hill,Woodgrove - Melton,https://www.facebook.com/places/Accessories-in-Melton-Victoria/112130595466420/185127444860544/,"https://www.google.com.au/search?source=hp&ei=nHLLXdvGIYrYz7sP0ci-wAU&q=michael+hill+Woodgrove+-+Melton&oq=michael+hill+Woodgrove+-+Melton&gs_l=psy-ab.3...86.239..259...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjbhNXsmeblAhUK7HMBHVGkD1gQ4dUDCAY&uact=5#lrd=0x6ad6ecd7e5342533:0xd0f6b4e51ae7615c,1,,,"
michael hill,Waurn Ponds,https://www.facebook.com/pages/Michael-Hill-Waurn-Ponds/473598792841551,"https://www.google.com.au/search?source=hp&ei=n3LLXeG6D4nA3LUP-o--gA8&q=michael+hill+Waurn+Ponds&oq=michael+hill+Waurn+Ponds&gs_l=psy-ab.3...76.188..200...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwihhvrtmeblAhUJILcAHfqHD_AQ4dUDCAY&uact=5#lrd=0x6ad41333e1197715:0x8335e067678de210,1,,,"
michael hill,Bourke Street,https://www.facebook.com/Michael-Hill-912193415627898/,
michael hill,Karrinyup,https://www.facebook.com/MichaelHillKarrinyup/,"https://www.google.com.au/search?source=hp&ei=pHLLXee2A7vB3LUP5fmw2Ak&q=michael+hill+Karrinyup&oq=michael+hill+Karrinyup&gs_l=psy-ab.3...145.316..326...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjnmJ_wmeblAhW7ILcAHeU8DJsQ4dUDCAY&uact=5#lrd=0x2a32aec2dab75939:0x1876070668bfcdfc,1,,,"
michael hill,Warwick Grove,,"https://www.google.com.au/search?source=hp&ei=p3LLXZn6GcKZmge89qfABA&q=michael+hill+Warwick+Grove&oq=michael+hill+Warwick+Grove&gs_l=psy-ab.3...85.189..199...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjZ6ezxmeblAhXCjOYKHTz7CUgQ4dUDCAY&uact=5#lrd=0x2a32ae7b92d44b8f:0x6a98f58d28fdba28,1,,,"
michael hill,Mirrabooka Square,https://www.facebook.com/pg/MichaelHillMirrabooka/posts/,"https://www.google.com.au/search?source=hp&ei=qnLLXf7UKqLez7sPqfGUoAE&q=michael+hill+Mirrabooka+Square&oq=michael+hill+Mirrabooka+Square&gs_l=psy-ab.3...117.282..295...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj-0bTzmeblAhUi73MBHak4BRQQ4dUDCAY&uact=5#lrd=0x2a32b02d2640a753:0xd1f8a3f5dae267df,1,,,"
michael hill,Innaloo,https://www.facebook.com/MichaelHillInnaloo,"https://www.google.com.au/search?source=hp&ei=rXLLXf7WM9-_3LUPo8OSqAQ&q=michael+hill+Innaloo&oq=michael+hill+Innaloo&gs_l=psy-ab.3...100.194..209...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi-4fT0meblAhXfH7cAHaOhBEUQ4dUDCAY&uact=5#lrd=0x2a32af081fb76ecd:0xc93c0612be7c85c3,1,,,"
michael hill,Midland Gate,,"https://www.google.com.au/search?source=hp&ei=sXLLXYXAC7W-3LUP-riAgAU&q=michael+hill+Midland+Gate&oq=michael+hill+Midland+Gate&gs_l=psy-ab.3...90.245..257...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjF3MD2meblAhU1H7cAHXocAFAQ4dUDCAY&uact=5#lrd=0x2a32b8251e2778f3:0x42923debca4d2a91,1,,,"
michael hill,Joondalup,https://www.facebook.com/MichaelHillJoondalup/?rf=131400363619212,"https://www.google.com.au/search?source=hp&ei=s3LLXbSJNrLC3LUP-L2kyA4&q=michael+hill+Joondalup&oq=michael+hill+Joondalup&gs_l=psy-ab.3...75.204..215...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj0ruX3meblAhUyIbcAHfgeCekQ4dUDCAY&uact=5#lrd=0x2bcd535d8fbb0745:0xca9ff0e22ee4ce9e,1,,,"
michael hill,Perth CBD,https://www.facebook.com/MichaelHillPerth/?rf=193520110802185,"https://www.google.com.au/search?source=hp&ei=tnLLXazxJLOQmgfY0JfgCQ&q=michael+hill+Perth+CBD&oq=michael+hill+Perth+CBD&gs_l=psy-ab.3...93.207..220...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwispIv5meblAhUziOYKHVjoBZwQ4dUDCAY&uact=5#lrd=0x2a32bad5cdf88e17:0x7e71244a114d35fc,1,,,"
michael hill,Geraldton,https://www.facebook.com/MichaelHillGeraldton/?rf=282907121811067,"https://www.google.com.au/search?source=hp&ei=uXLLXefzLObFz7sPxrqZgAQ&q=michael+hill+Geraldton&oq=michael+hill+Geraldton&gs_l=psy-ab.3...111.208..220...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwintMr6meblAhXm4nMBHUZdBkAQ4dUDCAY&uact=5#lrd=0x2bda4684f802cd67:0x929d558016ada7f0,1,,,"
michael hill,Ocean Keys,https://www.facebook.com/mhjoceankeys/,"https://www.google.com.au/search?source=hp&ei=vHLLXfXqGOjTz7sP_J6D2AE&q=michael+hill+Ocean+Keys&oq=michael+hill+Ocean+Keys&gs_l=psy-ab.3...87.176..187...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj1uO37meblAhXo6XMBHXzPABsQ4dUDCAY&uact=5#lrd=0x2bcd5429a2ec42ff:0xbc28ed9096977e13,1,,,"
michael hill,Belmont Forum,,"https://www.google.com.au/search?source=hp&ei=v3LLXZyPEPrXz7sP7OaYkAU&q=michael+hill+Belmont+Forum&oq=michael+hill+Belmont+Forum&gs_l=psy-ab.3...89.266..277...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjc6pv9meblAhX663MBHWwzBlIQ4dUDCAY&uact=5#lrd=0x2a32bbe61bb3c04d:0x9fb477dd8191c622,1,,,"
michael hill,Galleria,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-Hill-Jewellers-239566352810187/,"https://www.google.com.au/search?source=hp&ei=wnLLXc-9Ft3fz7sPu4StgAE&q=michael+hill+Galleria&oq=michael+hill+Galleria&gs_l=psy-ab.3...124.279..292...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjPptn-meblAhXd73MBHTtCCxAQ4dUDCAY&uact=5#lrd=0x2a32b087707069c7:0x1f469bcf0b8af99,1,,,"
michael hill,Carousel,,"https://www.google.com.au/search?source=hp&ei=xXLLXauZIPKLmgf80bpo&q=michael+hill+Carousel&oq=michael+hill+Carousel&gs_l=psy-ab.3...76.223..252...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjrj5qAmublAhXyheYKHfyoDg0Q4dUDCAY&uact=5#lrd=0x2a32bc2c249b279d:0xb36d54a9b9c1f780,1,,,"
michael hill,Booragoon,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-Hill-525159154352692/,"https://www.google.com.au/search?source=hp&ei=yHLLXbu9JPDaz7sP7ZuOkAE&q=michael+hill+Booragoon&oq=michael+hill+Booragoon&gs_l=psy-ab.3...73.170..224...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi7wdWBmublAhVw7XMBHe2NAxIQ4dUDCAY&uact=5#lrd=0x2a32a33b43a7eb07:0xe121f6018a7de6e9,1,,,"
michael hill,Whitford City,,"https://www.google.com.au/search?source=hp&ei=y3LLXci4MN7A3LUP3O6w6A8&q=michael+hill+Whitford+City&oq=michael+hill+Whitford+City&gs_l=psy-ab.3...93.270..279...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiIypiDmublAhVeILcAHVw3DP0Q4dUDCAY&uact=5#lrd=0x2a32ab64e41a1087:0x125b173dffe47ed3,1,,,"
michael hill,Armadale (WA),https://www.facebook.com/michael.hill.75286100,"https://www.google.com.au/search?source=hp&ei=z3LLXeOIGJjWz7sPsbKyOA&q=michael+hill+Armadale+%28WA%29&oq=michael+hill+Armadale+%28WA%29&gs_l=psy-ab.3...89.191..203...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwijrPSEmublAhUY63MBHTGZDAcQ4dUDCAY&uact=5#lrd=0x2a32936b01deabd9:0x24cd1475b872b8de,1,,,"
michael hill,Gateways,,"https://www.google.com.au/search?source=hp&ei=0nLLXcL5DNbcz7sP4fe9gAQ&q=michael+hill+Gateways&oq=michael+hill+Gateways&gs_l=psy-ab.3...196.363..379...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjCqqCGmublAhVW7nMBHeF7D0AQ4dUDCAY&uact=5#lrd=0x2a3299d11ef14319:0xf977f247696f18e6,1,,,"
michael hill,DFO Perth,,"https://www.google.com.au/search?source=hp&ei=1XLLXfvVHqDgz7sPqZekqAw&q=michael+hill+DFO+Perth&oq=michael+hill+DFO+Perth&gs_l=psy-ab.3...95.215..226...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi7lOmHmublAhUg8HMBHakLCcUQ4dUDCAY&uact=5#lrd=0x2a32b961c0f822bd:0x3d2184d05d92a8b,1,,,"
michael hill,Elizabeth,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-Hill-Elizabeth-Shopping-Centre-112117035564611/,"https://www.google.com.au/search?source=hp&ei=2HLLXYepDJfjz7sPyKqYyAk&q=michael+hill+Elizabeth&oq=michael+hill+Elizabeth&gs_l=psy-ab.3...91.181..205...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiH9Y2JmublAhWX8XMBHUgVBpkQ4dUDCAY&uact=5#lrd=0x6ab0ad8f86a515ad:0x5cae13eba765bd64,1,,,"
michael hill,Tea Tree Plaza,https://www.facebook.com/mhillttp,"https://www.google.com.au/search?source=hp&ei=23LLXeORAbSymgew24_ICQ&q=michael+hill+Tea+Tree+Plaza&oq=michael+hill+Tea+Tree+Plaza&gs_l=psy-ab.3...81.245..254...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwij67mKmublAhU0meYKHbDtA5kQ4dUDCAY&uact=5#lrd=0x6ab0b4ec2bb1f9c9:0x81bb2e06d0a76e02,1,,,"
michael hill,Arndale,https://www.facebook.com/MichaelHillArndale/?rf=228084287217689,"https://www.google.com.au/search?source=hp&ei=3XLLXbacMdXez7sPwpC3wA8&q=michael+hill+Arndale&oq=michael+hill+Arndale&gs_l=psy-ab.3...80.191..207...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj2_uOLmublAhVV73MBHULIDfgQ4dUDCAY&uact=5#lrd=0x6ab0c6235869d3b3:0xac2a477fcdcf0a5d,1,,,"
michael hill,Colonnades,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-Hill-Colonnades-201798309902419/,"https://www.google.com.au/search?source=hp&ei=4HLLXfb7KM7D3LUPh5iXiAs&q=michael+hill+Colonnades&oq=michael+hill+Colonnades&gs_l=psy-ab.3...62.146..158...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwj265KNmublAhXOIbcAHQfMBbEQ4dUDCAY&uact=5#lrd=0x6ab126c3a47b5c09:0xaad4e3c40043c35,1,,,"
michael hill,West Lakes,https://www.facebook.com/Michael-Hill-Jewellers-West-Lakes-329526970475242/,"https://www.google.com.au/search?source=hp&ei=43LLXZiRDZW-3LUPvaekqA4&q=michael+hill+West+Lakes&oq=michael+hill+West+Lakes&gs_l=psy-ab.3...82.169..179...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjYjq6OmublAhUVH7cAHb0TCeUQ4dUDCAY&uact=5#lrd=0x6ab0c41bb0cc4439:0x462cf751320e4a41,1,,,"
michael hill,Marion,https://www.facebook.com/michael.hill.9828,"https://www.google.com.au/search?source=hp&ei=5nLLXcfOA__Wz7sPxdub4Ag&q=michael+hill+Marion&oq=michael+hill+Marion&gs_l=psy-ab.3...178.270..280...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjH2duPmublAhV_63MBHcXtBowQ4dUDCAY&uact=5#lrd=0x6ab0da6f223bd379:0x5489911b13b870ae,1,,,"
michael hill,Rundle Mall,,"https://www.google.com.au/search?source=hp&ei=6XLLXaj8BcGGmgecy6y4Bw&q=michael+hill+Rundle+Mall&oq=michael+hill+Rundle+Mall&gs_l=psy-ab.3...96.183..197...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjolJWRmublAhVBg-YKHZwlC3cQ4dUDCAY&uact=5#lrd=0x6ab0ced418a7fd2b:0xb8092016075b6117,1,,,"
michael hill,Mt Gambier,,"https://www.google.com.au/search?source=hp&ei=7HLLXbL9BIbYz7sP0owm&q=michael+hill+Mt+Gambier&oq=michael+hill+Mt+Gambier&gs_l=psy-ab.3...90.453..466...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiyo8uSmublAhUG7HMBHVKGCQAQ4dUDCAY&uact=5#lrd=0xaa9e2860965ded81:0x6c10f3a1ff269676,1,,,"
michael hill,Rockingham,https://www.facebook.com/MichaelHillRockingham/,"https://www.google.com.au/search?source=hp&ei=73LLXYDeGNXCz7sPxN2wiAQ&q=michael+hill+Rockingham&oq=michael+hill+Rockingham&gs_l=psy-ab.3...103.251..263...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjAkZaUmublAhVV4XMBHcQuDEEQ4dUDCAY&uact=5#lrd=0x2a3283496f7d4e8b:0x2242d1c3341bbf9f,1,,,"
michael hill,Bunbury,https://www.facebook.com/pages/category/Jewelry---Watches-Store/MichaelHillBunbury/about/,"https://www.google.com.au/search?source=hp&ei=mHPLXfPrGpemwgPJ-4CgAg&q=michael+hill+Bunbury&oq=michael+hill+Bunbury&gs_l=psy-ab.3...89.172..186...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjzl-PkmublAhUXk3AKHck9ACQQ4dUDCAY&uact=5#lrd=0x2a2e1d7017dbca9b:0x1411231d075e619a,1,,,"
michael hill,Albany Plaza 528,,https://www.google.com.au/search?q=site:facebook.com+AND+michael+hill+Albany+Plaza+528&tbm=isch&source=hp&sa=X&ved=2ahUKEwjZycWlnOblAhURfSsKHToBA0MQsAR6BAgJEAE
michael hill,Eaton Fair,,"https://www.google.com.au/search?source=hp&ei=nXPLXcvuFoHZvATYnZjQAw&q=michael+hill+Eaton+Fair&oq=michael+hill+Eaton+Fair&gs_l=psy-ab.3...112.261..290...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiLsZDnmublAhWBLI8KHdgOBjoQ4dUDCAY&uact=5#lrd=0x2a31e33bfd502325:0x86932dffe6db8ea6,1,,,"
michael hill,Baldivis,https://www.facebook.com/MichaelHillBaldivis,"https://www.google.com.au/search?source=hp&ei=n3PLXf2_PMHavATs26jIAQ&q=michael+hill+Baldivis&oq=michael+hill+Baldivis&gs_l=psy-ab.3...158.263..276...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwi9i7DomublAhVBLY8KHewtChkQ4dUDCAY&uact=5#lrd=0x2a3285cc2cd484ad:0xcd1f1ce973b3d66a,1,,,"
michael hill,Darwin Casuarina,,"https://www.google.com.au/search?source=hp&ei=onPLXZ7fKoyEvQTUzaCoDQ&q=michael+hill+Darwin+Casuarina&oq=michael+hill+Darwin+Casuarina&gs_l=psy-ab.3...73.371..405...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwieuNXpmublAhUMQo8KHdQmCNUQ4dUDCAY&uact=5#lrd=0x2cc0949ec9595767:0x43fbcb8608b92e3f,1,,,"
michael hill,Halls Head,https://www.facebook.com/MichaelHillHallsHead,"https://www.google.com.au/search?source=hp&ei=pnPLXZj-GIeAvQTpx6eQBQ&q=michael+hill+Halls+Head&oq=michael+hill+Halls+Head&gs_l=psy-ab.3...146.303..315...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiY6bfrmublAhUHQI8KHenjCVIQ4dUDCAY&uact=5#lrd=0x2a3278d0c7e2f487:0x8ce0b0f7920d1e36,1,,,"
michael hill,Palmerston,https://www.facebook.com/pages/category/Jewelry---Watches-Store/Michael-hill-Jewellers-Palmerston-north-1616811038558468/,"https://www.google.com.au/search?source=hp&ei=qXPLXcf2HsLWvASQq6SgAw&q=michael+hill+Palmerston&oq=michael+hill+Palmerston&gs_l=psy-ab.3...84.181..196...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwiH7_TsmublAhVCK48KHZAVCTQQ4dUDCAY&uact=5#lrd=0x2cc0bd396f9f2e65:0x6e919629fc126b34,1,,,"
michael hill,Mandurah,https://www.facebook.com/MichaelHillMandurah,"https://www.google.com.au/search?source=hp&ei=rHPLXeTgH9aWwgOqzpSoCg&q=michael+hill+Mandurah&oq=michael+hill+Mandurah&gs_l=psy-ab.3...80.175..190...0.0..0.0.0.......0....1..gws-wiz.&ved=0ahUKEwjk5qzumublAhVWi3AKHSonBaUQ4dUDCAY&uact=5#lrd=0x2a32794c3925dfdf:0x4b8135f2a58ba6cc,1,,,"
